Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,58,0.107058,59.5097,5.65287,0 45 25 4 2 13 17 14 6 18 21 37 38 16 19 41 24 31 30 36 43 46 39 20 7 11 10 15 12 9 23 27 32 52 44 50 49 47 33 8 26 3 5 40 1 28 53 42 22 29 34 35 51 55 54 56 48 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,59,0.108677,59.6292,0.158111,0 1 48 56 54 55 51 36 53 42 29 43 31 22 35 30 34 46 37 38 18 21 24 19 16 39 20 7 41 28 45 11 40 6 5 26 10 4 3 25 14 2 33 15 12 8 17 13 9 47 23 27 32 49 44 50 52 57 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,60,0.110283,68.9933,5.6979e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,68,0.12281,69.9975,5.06314,0 7 11 10 8 9 12 17 63 32 49 52 44 50 57 60 58 64 23 59 45 41 39 38 37 46 43 36 54 61 56 48 55 51 53 42 21 18 19 16 20 25 14 15 2 3 40 6 5 1 24 65 62 31 34 29 22 35 30 28 26 33 4 13 27 47 77 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,69,0.124441,69.9908,0.158146,0 1 48 56 61 54 55 51 67 53 62 42 29 36 43 31 22 35 66 65 30 16 39 38 46 34 21 37 18 24 19 41 28 45 40 11 7 20 26 10 5 6 3 4 33 15 2 14 25 59 17 8 12 47 9 13 23 27 63 32 49 52 57 50 44 64 58 60 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,68,0.12289,79.7032,5.9331e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,77,0.136667,79.3794,5.43873,0 1 5 10 6 14 17 12 9 8 13 15 59 40 45 41 24 30 46 21 37 38 39 18 19 16 20 72 7 11 2 27 32 50 44 64 58 60 57 73 52 49 47 23 75 63 4 3 25 33 26 28 35 34 51 55 70 68 69 48 56 61 54 53 42 36 43 22 29 31 62 66 65 71 67 74 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,78,0.13816,79.3206,0.158831,0 1 58 64 60 44 50 73 52 57 49 32 75 63 27 23 8 4 33 15 2 12 47 9 13 17 14 59 3 25 40 6 5 10 26 72 20 71 65 30 24 19 41 28 45 11 7 16 39 38 18 21 37 46 34 35 66 62 22 31 43 29 42 53 36 51 67 70 55 68 54 61 74 56 69 48 76 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,76,0.13517,89.4939,6.2927e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,87,0.151394,89.9744,5.38381,0 10 33 14 15 12 25 2 5 1 72 20 16 19 18 21 37 38 39 41 40 7 11 45 6 59 17 8 9 47 63 75 77 58 60 50 83 73 64 44 81 79 57 52 49 32 27 23 13 4 3 26 28 71 24 30 22 29 31 34 35 46 43 36 42 53 51 55 85 82 78 76 74 80 54 61 56 48 69 68 70 67 62 66 65 86 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,88,0.152854,89.9515,0.163823,0 1 81 84 60 58 64 44 79 57 50 73 52 49 83 75 32 77 63 27 23 13 9 47 12 2 4 33 15 8 17 14 59 25 3 6 40 45 86 28 11 7 5 10 26 72 20 24 34 46 37 21 30 18 38 39 16 19 41 71 65 66 35 42 62 22 31 43 29 36 85 51 53 67 70 55 80 54 68 74 61 76 56 69 48 78 82 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,100,50,1,82,0.144092,99.5418,6.3976e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,100,50,1,96,0.164343,99.9627,5.63381,0 6 25 8 9 12 73 64 60 58 77 75 63 47 33 10 20 7 18 19 16 11 40 45 41 37 38 39 46 43 36 42 35 34 31 29 22 30 24 21 28 26 72 1 5 3 2 4 15 14 13 17 23 27 32 49 52 44 50 57 93 81 84 89 79 83 87 90 59 86 71 65 66 62 67 70 68 69 48 56 61 54 55 51 53 85 80 74 76 78 82 92 91 88 94 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,100,50,1,97,0.165767,99.8557,0.194778,0 1 93 81 84 60 58 64 44 79 57 50 73 52 89 49 77 32 83 75 63 27 23 87 90 13 9 47 12 2 4 33 15 8 17 14 59 25 3 6 40 45 86 28 11 7 5 10 26 72 20 24 34 46 37 21 30 18 38 39 16 19 41 71 65 66 35 42 62 22 31 43 29 36 85 51 53 67 70 55 54 80 61 74 68 88 69 56 76 78 48 91 92 82 94 95 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,10,50,1,11,0.0216175,9.50019,6.2117e-05,0 1 2 3 4 5 6 7 8 9 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,10,50,1,11,0.0216175,9.4483,6.93816,0 7 5 2 9 8 4 3 6 1 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,10,50,1,11,0.0216175,9.30364,0.137511,0 1 7 6 5 3 4 2 8 9 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,20,50,1,20,0.0403005,19.6282,8.0122e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,20,50,1,21,0.0422784,19.8601,4.21335,0 14 8 17 13 9 12 15 2 3 19 18 16 7 1 4 10 5 6 11 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,20,50,1,21,0.0422784,19.8387,0.136772,0 1 9 8 14 17 13 12 15 2 3 4 10 5 6 11 18 16 7 19 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,30,50,1,29,0.0574931,29.9319,5.7379e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,30,50,1,30,0.0593478,29.2293,5.39143,0 1 26 5 4 15 2 3 20 16 19 28 6 25 14 17 13 23 27 9 8 12 10 11 7 24 18 21 22 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,30,50,1,30,0.0593478,29.3014,0.138258,0 1 27 23 13 9 12 15 8 17 2 14 25 3 4 5 10 26 6 11 7 20 16 19 24 18 21 22 28 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,40,50,1,37,0.0718806,39.5316,6.1323e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,40,50,1,40,0.0770816,39.8775,4.50143,0 1 11 28 26 33 4 14 25 6 5 3 2 15 8 17 13 9 23 27 32 12 10 20 7 19 16 18 37 21 24 22 29 34 31 36 35 30 38 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,40,50,1,40,0.0770816,39.6074,0.149896,0 1 36 29 31 22 35 34 30 24 21 37 38 18 16 19 28 11 6 25 3 5 7 20 26 10 33 4 2 14 17 8 15 12 9 13 23 27 32 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,50,50,1,46,0.087259,49.8613,6.1942e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,50,50,1,49,0.0922913,49.479,7.64573,0 1 19 18 16 7 5 6 25 3 2 15 12 8 14 17 13 23 9 27 32 44 47 11 40 45 41 20 39 38 37 31 43 22 29 42 36 46 21 35 34 30 24 28 26 4 33 10 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,50,50,1,50,0.0936888,49.9668,0.158881,0 1 36 29 43 31 22 35 34 46 37 38 18 21 30 24 16 7 45 11 28 41 19 39 20 72 26 10 5 6 40 25 3 4 33 15 12 2 14 59 17 8 47 9 13 23 27 32 49 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,53,0.0989042,59.7878,5.5399e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,58,0.107058,59.3754,7.34288,0 1 20 16 5 2 4 3 6 25 14 17 23 27 32 12 9 8 10 11 7 19 18 39 38 37 46 43 36 56 48 54 55 31 34 41 45 40 13 50 44 52 49 47 15 33 26 28 24 30 21 35 22 29 51 53 42 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,59,0.108677,59.6292,0.170251,0 1 48 56 54 55 51 36 53 42 29 43 31 22 35 30 34 46 37 38 18 21 24 19 16 39 20 7 41 28 45 11 40 6 5 26 10 4 3 25 14 2 33 15 12 8 17 13 9 47 23 27 32 49 44 50 52 57 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,60,0.110283,68.9933,5.8195e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,68,0.12289,69.7816,7.92029,0 7 16 20 19 39 38 37 46 43 36 42 53 51 55 54 61 56 48 45 40 6 25 14 59 17 8 9 12 47 63 13 23 27 32 49 52 57 50 44 58 60 64 15 33 10 26 11 28 35 34 21 18 41 1 5 3 2 4 24 30 22 31 29 62 65 66 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,69,0.124441,69.9908,0.160847,0 1 48 56 61 54 55 51 67 53 62 42 29 36 43 31 22 35 66 65 30 16 39 38 46 34 21 37 18 24 19 41 28 45 40 11 7 20 26 10 5 6 3 4 33 15 2 14 25 59 17 8 12 47 9 13 23 27 63 32 49 52 57 50 44 64 58 60 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,68,0.12289,79.7032,5.6469e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,78,0.138115,79.9849,5.24181,0 7 25 59 17 13 27 23 73 52 58 60 64 44 50 57 49 32 75 63 47 9 8 2 12 15 20 16 19 18 21 41 45 40 14 3 5 1 72 10 26 33 4 6 11 28 35 34 31 29 22 30 24 37 38 39 46 43 36 42 53 51 55 54 61 70 68 69 48 56 74 67 62 66 65 71 86 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,78,0.13816,79.3206,0.158212,0 1 58 64 60 44 50 73 52 57 49 32 75 63 27 23 8 4 33 15 2 12 47 9 13 17 14 59 3 25 40 6 5 10 26 72 20 71 65 30 24 19 41 28 45 11 7 16 39 38 18 21 37 46 34 35 66 62 22 31 43 29 42 53 36 51 67 70 55 68 54 61 74 56 69 48 76 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,76,0.13517,89.4939,0.00010839,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,87,0.15139,89.9968,5.12298,0 20 38 39 37 22 43 62 66 65 71 19 18 21 24 30 46 72 16 11 7 59 14 13 23 27 32 8 15 12 17 9 83 58 60 64 73 79 84 81 44 50 57 52 49 75 77 63 47 33 26 1 5 3 2 4 10 41 45 40 25 6 28 34 35 31 29 36 42 53 51 67 70 68 69 48 56 61 54 55 80 74 76 78 82 92 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,88,0.152854,89.9515,0.162731,0 1 81 84 60 58 64 44 79 57 50 73 52 49 83 75 32 77 63 27 23 13 9 47 12 2 4 33 15 8 17 14 59 25 3 6 40 45 86 28 11 7 5 10 26 72 20 24 34 46 37 21 30 18 38 39 16 19 41 71 65 66 35 42 62 22 31 43 29 36 85 51 53 67 70 55 80 54 68 74 61 76 56 69 48 78 82 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,100,50,1,82,0.144092,99.5418,5.9653e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,100,50,1,96,0.164343,99.8056,5.10457,0 6 11 1 7 20 24 30 21 18 16 19 86 5 25 87 83 23 47 90 13 17 59 14 4 2 3 40 45 41 28 26 33 63 75 77 93 81 84 58 60 64 73 79 89 57 50 44 52 49 32 27 8 9 12 15 10 72 71 65 66 62 22 36 29 31 34 35 76 78 91 92 82 88 74 56 48 69 68 70 67 85 80 61 54 55 51 53 42 43 46 37 38 39 94 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,100,50,1,97,0.165767,99.8557,0.197128,0 1 93 81 84 60 58 64 44 79 57 50 73 52 89 49 77 32 83 75 63 27 23 87 90 13 9 47 12 2 4 33 15 8 17 14 59 25 3 6 40 45 86 28 11 7 5 10 26 72 20 24 34 46 37 21 30 18 38 39 16 19 41 71 65 66 35 42 62 22 31 43 29 36 85 51 53 67 70 55 54 80 61 74 68 88 69 56 76 78 48 91 92 82 94 95 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,10,50,1,11,0.0216175,9.50019,8.3007e-05,0 1 2 3 4 5 6 7 8 9 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,10,50,1,11,0.0216175,9.4483,4.98205,0 7 5 2 9 8 4 3 6 1 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,10,50,1,11,0.0216175,9.30364,0.145248,0 1 7 6 5 3 4 2 8 9 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,20,50,1,20,0.0403005,19.6282,5.9889e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,20,50,1,21,0.0422784,19.6496,5.84751,0 1 10 4 14 17 13 9 8 12 15 2 3 5 6 11 7 19 16 18 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,20,50,1,21,0.0422784,19.8387,0.140666,0 1 9 8 14 17 13 12 15 2 3 4 10 5 6 11 18 16 7 19 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,30,50,1,29,0.0574931,29.9319,5.5373e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,30,50,1,30,0.0593478,29.2881,5.64729,0 1 5 3 2 8 9 12 15 4 26 19 28 6 25 14 17 13 23 27 10 11 7 20 16 18 24 21 22 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,30,50,1,30,0.0593478,29.3014,0.142773,0 1 27 23 13 9 12 15 8 17 2 14 25 3 4 5 10 26 6 11 7 20 16 19 24 18 21 22 28 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,40,50,1,37,0.0718806,39.5316,5.7542e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,40,50,1,40,0.0770816,39.7925,5.64739,0 1 10 5 6 11 25 14 3 4 15 2 8 17 13 9 23 27 32 12 33 26 7 20 37 35 31 34 21 18 16 19 38 28 24 30 22 29 36 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,40,50,1,40,0.0770816,39.6074,0.149702,0 1 36 29 31 22 35 34 30 24 21 37 38 18 16 19 28 11 6 25 3 5 7 20 26 10 33 4 2 14 17 8 15 12 9 13 23 27 32 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,50,50,1,46,0.087259,49.8613,5.6981e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,50,50,1,49,0.0922913,49.6302,7.63118,0 9 12 15 14 25 16 39 38 37 46 42 31 35 34 21 18 19 41 7 6 40 45 11 28 20 10 47 32 44 27 23 13 17 8 33 4 2 3 5 26 1 24 30 22 29 36 43 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,50,50,1,50,0.0936888,49.9668,0.15583,0 1 36 29 43 31 22 35 34 46 37 38 18 21 30 24 16 7 45 11 28 41 19 39 20 72 26 10 5 6 40 25 3 4 33 15 12 2 14 59 17 8 47 9 13 23 27 32 49 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,53,0.0989042,59.7878,5.5681e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,59,0.108677,59.9444,5.00325,0 11 7 20 16 19 18 21 46 43 36 51 55 54 48 56 53 42 29 22 31 34 35 30 24 39 38 37 41 45 2 12 27 23 17 13 9 8 14 15 4 25 6 40 28 26 1 5 3 10 33 47 32 49 52 44 50 57 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,60,50,1,59,0.108677,59.6292,0.155145,0 1 48 56 54 55 51 36 53 42 29 43 31 22 35 30 34 46 37 38 18 21 24 19 16 39 20 7 41 28 45 11 40 6 5 26 10 4 3 25 14 2 33 15 12 8 17 13 9 47 23 27 32 49 44 50 52 57 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,60,0.110283,68.9933,7.781e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,68,0.12289,69.8343,5.90411,0 14 8 9 12 15 59 17 47 63 13 23 27 32 49 52 57 50 44 58 60 64 25 40 45 41 19 16 39 18 21 24 30 48 56 61 54 55 51 53 42 36 43 46 37 38 33 26 20 7 6 11 10 4 2 3 5 1 28 35 34 31 29 22 62 65 66 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,70,50,1,69,0.124441,69.9908,0.157274,0 1 48 56 61 54 55 51 67 53 62 42 29 36 43 31 22 35 66 65 30 16 39 38 46 34 21 37 18 24 19 41 28 45 40 11 7 20 26 10 5 6 3 4 33 15 2 14 25 59 17 8 12 47 9 13 23 27 63 32 49 52 57 50 44 64 58 60 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,68,0.12289,79.7032,5.7e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 2969
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,77,0.136667,79.7367,5.4751,0 6 4 3 2 23 13 17 14 59 25 7 20 16 19 38 39 46 21 18 24 30 37 41 45 40 11 10 8 9 12 27 32 63 47 15 5 1 72 52 49 44 50 57 60 58 64 73 75 33 26 28 35 34 31 29 22 43 36 42 53 51 55 54 61 70 68 69 48 56 67 62 66 65 71 74 2969
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,80,50,1,78,0.13816,79.3206,0.159073,0 1 58 64 60 44 50 73 52 57 49 32 75 63 27 23 8 4 33 15 2 12 47 9 13 17 14 59 3 25 40 6 5 10 26 72 20 71 65 30 24 19 41 28 45 11 7 16 39 38 18 21 37 46 34 35 66 62 22 31 43 29 42 53 36 51 67 70 55 68 54 61 74 56 69 48 76 2969
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW200306_093714_7dt.csv,90,50,1,76,0.13517,89.4939,5.7276e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 2969
